instance,i,j,HELIME_feature_agreement,HELIME_rank_agreement,HELIME_sign_agreement,HELIME_signed_rank_agreement,HELIME_cos_similarity_rank,HELIME_cos_similarity_weights,HELIME_euclidean_distance_weights,HELIME_manhattan_distance_weights
1.0,2.0,6.0,0.9,0.4,0.9,0.4,0.9825489159175036,0.9905855462652802,0.16562816434274125,0.6815355567602335
1.0,2.0,7.0,0.9,0.4,0.9,0.4,0.9758857747223689,0.982235570599502,0.24518364830345854,0.9853638623349836
1.0,2.0,8.0,1.0,0.4,1.0,0.4,0.9563194077207826,0.9786825752929401,0.24241882300600068,1.0790181239690588
1.0,2.0,9.0,1.0,0.4,1.0,0.4,0.9481755684822846,0.9727313727479939,0.30173442610601436,1.2906888401682854
1.0,3.0,4.0,0.8,0.6,0.8,0.6,0.9791644632469593,0.9850593607912324,0.21504921815950326,0.906817512070586
1.0,3.0,5.0,0.9,0.4,0.9,0.4,0.968588048651507,0.9723613564729539,0.28337871241431817,1.1893684752516331
1.0,3.0,6.0,0.9,0.2,0.9,0.2,0.9668958223162346,0.9727787517392722,0.28086724477561054,1.073064394612141
1.0,3.0,7.0,1.0,0.6,1.0,0.6,0.9625594923320994,0.9820941291023013,0.23435699714874042,0.9303091106365835
1.0,3.0,8.0,0.9,0.4,0.9,0.4,0.9731359069275516,0.9790080811456118,0.2469717758896763,0.9694446118464068
1.0,3.0,9.0,0.9,0.5,0.9,0.5,0.9656266525647805,0.977929019429463,0.26330405829560927,1.039847589694591
1.0,4.0,5.0,0.9,0.6,0.9,0.6,0.9567424643046006,0.9789303575851355,0.2554041140943104,1.0990203895595467
1.0,4.0,6.0,0.9,0.3,0.9,0.3,0.9772607086197779,0.9894035941262618,0.18618290138445384,0.7595769878146086
1.0,4.0,7.0,0.8,0.4,0.8,0.4,0.9584346906398732,0.9841505851783677,0.22153710366517088,0.9836882116992816
1.0,4.0,8.0,0.9,0.6,0.9,0.6,0.955579058699101,0.9807474398440373,0.24680503499268033,1.0073946379516905
1.0,4.0,9.0,0.9,0.7,0.9,0.7,0.9481755684822842,0.9725038185328404,0.2936749801068414,1.2478500757508004
1.0,5.0,6.0,1.0,0.2,1.0,0.2,0.9678476996298255,0.9874334561440591,0.1890976590433791,0.8144780762199253
1.0,5.0,7.0,0.9,0.4,0.9,0.4,0.9722897937599153,0.9885192494766145,0.19069594303029916,0.8617726680056655
1.0,5.0,8.0,0.9,0.5,0.9,0.5,0.9716552088841882,0.9856680233029865,0.20170646159203215,0.8455565118266681
1.0,5.0,9.0,0.9,0.5,0.9,0.5,0.9638286620835538,0.9830094080448593,0.2342396131616744,1.0947813209950887
1.0,6.0,7.0,0.9,0.2,0.9,0.2,0.9813855103120042,0.9847625835726465,0.21915621748294076,0.9055994828921077
1.0,6.0,8.0,0.9,0.2,0.9,0.2,0.9676361713379162,0.9845852456271122,0.2080123200300503,0.8891262810553817
1.0,6.0,9.0,0.9,0.2,0.9,0.2,0.9510312004230564,0.9739577529602196,0.2873772900549637,1.2339896229750233
1.0,7.0,8.0,0.9,0.6,0.9,0.6,0.9795875198307774,0.9885477006929262,0.19392853134455426,0.8108565281801183
1.0,7.0,9.0,0.9,0.4,0.9,0.4,0.9623479640401904,0.9865552877638322,0.20548015618321336,0.904549901403662
1.0,8.0,9.0,1.0,0.5,1.0,0.5,0.9623479640401901,0.9788204571663112,0.2623903141540741,1.138426273500255
2.0,0.0,1.0,0.9,0.2,0.9,0.2,0.968376520359598,0.9707761080524173,0.08419391945223931,0.3379275561528151
2.0,0.0,2.0,0.9,0.4,0.9,0.4,0.9617133791644633,0.9690859774276427,0.08802355288596786,0.34867860655407296
2.0,0.0,3.0,0.9,0.3,0.9,0.3,0.9738762559492331,0.9727631816467466,0.08169417382338742,0.32136354742214657
2.0,0.0,4.0,0.7,0.3,0.7,0.3,0.9606557377049177,0.9382295894385595,0.125861733774159,0.4803169744044958
2.0,0.0,5.0,0.9,0.5,0.9,0.5,0.9800105764145953,0.966089227781486,0.08936476806606738,0.34523257751318154
2.0,0.0,6.0,0.7,0.2,0.7,0.2,0.9691168693812796,0.9643833842296834,0.09972926227115693,0.36561545716468585
2.0,0.0,7.0,0.7,0.3,0.7,0.3,0.9548387096774191,0.9642573712943814,0.09890393067866833,0.4219216100072008
2.0,0.0,8.0,0.9,0.3,0.9,0.3,0.9730301427815972,0.9660503000146757,0.0948743385067567,0.3692126909637647
2.0,0.0,9.0,0.8,0.3,0.8,0.3,0.9634056054997355,0.9685474862516996,0.08589087767811393,0.3592740054325077
2.0,1.0,2.0,0.8,0.4,0.8,0.4,0.9715494447382339,0.9568112792440235,0.10408732122009574,0.43435213959681374
2.0,1.0,3.0,0.8,0.4,0.8,0.4,0.9664727657324168,0.9523000615351734,0.10780880039268707,0.42105677985954026
2.0,1.0,4.0,0.7,0.3,0.7,0.3,0.9622421998942358,0.9626126660149863,0.09848287391502988,0.39681152094858674
2.0,1.0,5.0,0.9,0.2,0.9,0.2,0.982337387625595,0.9720396863045152,0.08222378578483515,0.29405672678562217
2.0,1.0,6.0,0.7,0.4,0.7,0.4,0.9725013220518246,0.9706761641319356,0.09044621471395721,0.3564892226027122
2.0,1.0,7.0,0.7,0.3,0.7,0.3,0.959809624537282,0.9623810430110314,0.10085685704157071,0.4447990131863393
2.0,1.0,8.0,0.9,0.3,0.9,0.3,0.9746166049709147,0.9788449293134627,0.08293465834605372,0.3264090813406626
2.0,1.0,9.0,0.7,0.3,0.7,0.3,0.9597038603913274,0.955705129599542,0.10306911029081119,0.4251577549396658
2.0,2.0,3.0,0.8,0.3,0.8,0.3,0.9703860391327339,0.9490068761998037,0.11413409886758334,0.4418163923816468
2.0,2.0,4.0,0.7,0.3,0.7,0.3,0.9558963511369647,0.9127880362623532,0.15056564818724047,0.5691049766280795
2.0,2.0,5.0,0.8,0.3,0.8,0.3,0.975885774722369,0.9474123671791056,0.1141890810386609,0.46178848659019267
2.0,2.0,6.0,0.8,0.3,0.8,0.3,0.9601269169751453,0.9506521937927711,0.11574193388915575,0.49142536704502526
2.0,2.0,7.0,0.8,0.5,0.8,0.5,0.9666842940243255,0.9473713789406353,0.11874003694658905,0.4270717328683599
2.0,2.0,8.0,0.8,0.4,0.8,0.4,0.9803278688524588,0.9605758526046672,0.10760351011583157,0.43647222320572115
2.0,2.0,9.0,0.8,0.4,0.8,0.4,0.9623479640401903,0.9350940253003064,0.12645751756592316,0.49062824135358163
2.0,3.0,4.0,0.7,0.3,0.7,0.3,0.9540983606557378,0.9386069752025414,0.12735507518436776,0.5125604530635977
2.0,3.0,5.0,0.8,0.3,0.8,0.3,0.9722897937599154,0.953126966349436,0.10303690819483022,0.42588032513441976
2.0,3.0,6.0,0.6,0.4,0.6,0.4,0.9439450026441036,0.944158397743849,0.12724831348574284,0.5427882692579086
2.0,3.0,7.0,0.7,0.3,0.7,0.3,0.9465891062929667,0.9520403152159821,0.11820885698266406,0.47356582507210704
2.0,3.0,8.0,0.8,0.6,0.8,0.6,0.9646747752511896,0.9572933790342638,0.09238604348903187,0.3766578908697657
2.0,3.0,9.0,0.8,0.2,0.8,0.2,0.9606557377049182,0.9580697245833893,0.09629218564953194,0.3984019127840388
2.0,4.0,5.0,0.8,0.4,0.8,0.4,0.9796932839767317,0.9699419517969243,0.08934748643176801,0.35722658672855967
2.0,4.0,6.0,0.8,0.2,0.8,0.2,0.9693283976731888,0.9747437978314641,0.08329692188953003,0.3343960661728665
2.0,4.0,7.0,0.9,0.3,0.9,0.3,0.9741935483870967,0.9758965084747115,0.0808728531852922,0.3373903781978372
2.0,4.0,8.0,0.8,0.2,0.8,0.2,0.9742993125330511,0.9690915209079777,0.10335120640537142,0.42105780451535324
2.0,4.0,9.0,0.8,0.5,0.8,0.5,0.9612903225806451,0.9582966491571988,0.1046437861429398,0.4068451685962956
2.0,5.0,6.0,0.8,0.2,0.8,0.2,0.9830777366472766,0.979657726803239,0.07899752670621946,0.28807593905729184
2.0,5.0,7.0,0.8,0.3,0.8,0.3,0.9726070861977789,0.981571882578755,0.07459236196901406,0.30521961495632627
2.0,5.0,8.0,0.9,0.3,0.9,0.3,0.9900581702802752,0.9802607763624437,0.07466367895625968,0.30328770174537045
2.0,5.0,9.0,0.8,0.3,0.8,0.3,0.9727128503437336,0.9705074346681538,0.08220271715428838,0.35987096117863404
2.0,6.0,7.0,0.9,0.3,0.9,0.3,0.9729243786356425,0.978093370107018,0.07784797578458238,0.29814834757583164
2.0,6.0,8.0,0.8,0.5,0.8,0.5,0.972607086197779,0.9678606394584681,0.11135958520731425,0.4524183138342171
2.0,6.0,9.0,0.8,0.2,0.8,0.2,0.9607615018508727,0.9650096445138006,0.10070477794936779,0.38094537897358416
2.0,7.0,8.0,0.8,0.5,0.8,0.5,0.968164992067689,0.9697768734093792,0.10755506500692863,0.40976601877777413
2.0,7.0,9.0,0.9,0.5,0.9,0.5,0.9757800105764144,0.9819409738426944,0.07541566956691599,0.3319477124099563
2.0,8.0,9.0,0.8,0.3,0.8,0.3,0.957800105764146,0.9665630639599306,0.08934696381665443,0.37530523174240876
3.0,0.0,1.0,0.5,0.3,0.5,0.3,0.8928609201480697,0.8629069445431129,0.0014409686570314862,0.0061522625417184075
3.0,0.0,2.0,0.6,0.2,0.5,0.2,0.8981491274457957,0.7395140056013235,0.0018522046364387395,0.007068700569366477
3.0,0.0,3.0,0.6,0.2,0.6,0.2,0.9096774193548387,0.7396243477756791,0.0016851947424811092,0.007182832446524907
3.0,0.0,4.0,0.6,0.2,0.5,0.2,0.8976203067160233,0.8261286494485883,0.001387538615491099,0.005693330525763474
3.0,0.0,5.0,0.6,0.3,0.5,0.3,0.9020624008461132,0.8040564398802659,0.002596052065595463,0.010530132747580067
3.0,0.0,6.0,0.4,0.2,0.4,0.2,0.8499206768905341,0.7481891888740525,0.001983741544153554,0.008990381073228818
3.0,0.0,7.0,0.7,0.2,0.5,0.2,0.8926493918561609,0.7123759247482725,0.002203593063870548,0.00837644876792233
3.0,0.0,8.0,0.4,0.3,0.4,0.3,0.8416710735060812,0.7555885145007938,0.002040287523150858,0.009286066621501316
3.0,0.0,9.0,0.6,0.2,0.6,0.2,0.9491274457958752,0.9066048250128861,0.0010630984694100492,0.004189168556806038
3.0,1.0,2.0,0.5,0.3,0.5,0.3,0.870227392913802,0.7827876264238085,0.0018300294826018844,0.00762541864150202
3.0,1.0,3.0,0.7,0.1,0.6,0.1,0.9144368059227922,0.7597768715646426,0.001854890864219211,0.007944212162838632
3.0,1.0,4.0,0.6,0.4,0.6,0.4,0.8739291380222104,0.8121916142956653,0.001661641367476069,0.007210911375081336
3.0,1.0,5.0,0.6,0.4,0.6,0.4,0.934320465362242,0.8985830437794671,0.001979531580944633,0.008318288850627393
3.0,1.0,6.0,0.6,0.3,0.5,0.2,0.9199365415124274,0.7491948719102477,0.002067603599699845,0.0082606125129988
3.0,1.0,7.0,0.5,0.2,0.4,0.2,0.8646218931782126,0.7429127826430796,0.002160252043860903,0.00886538031130396
3.0,1.0,8.0,0.6,0.2,0.6,0.2,0.9011105235325225,0.8290214812617197,0.0017617853170582847,0.007713015931546658
3.0,1.0,9.0,0.6,0.4,0.6,0.4,0.8812268640930724,0.8443085998123273,0.0015293946404900199,0.006218169363261348
3.0,2.0,3.0,0.6,0.1,0.5,0.1,0.8569011105235325,0.750841340925098,0.001791514570894624,0.0077561332388881655
3.0,2.0,4.0,0.6,0.3,0.6,0.3,0.9164463246959279,0.7910659425439343,0.0016528266821774604,0.006858308868299007
3.0,2.0,5.0,0.6,0.3,0.6,0.3,0.8646218931782124,0.787778484560597,0.002579274163254875,0.011380301604911986
3.0,2.0,6.0,0.6,0.2,0.6,0.2,0.8744579587519831,0.8460435469527603,0.0015971338419970068,0.006788680261746058
3.0,2.0,7.0,0.7,0.3,0.6,0.3,0.8838709677419355,0.8408224238758204,0.0016960172357785093,0.006873222883139647
3.0,2.0,8.0,0.5,0.2,0.5,0.2,0.8321523003701744,0.82281095807223,0.0017740962851899513,0.007845631629837238
3.0,2.0,9.0,0.6,0.4,0.5,0.4,0.8909571655208883,0.7812862134100754,0.0017242184860403959,0.0068386986434840705
3.0,3.0,4.0,0.7,0.2,0.6,0.2,0.888630354309889,0.7787852222435732,0.0015228838165753857,0.006013971302508608
3.0,3.0,5.0,0.8,0.2,0.6,0.2,0.8920148069804336,0.6804722299784101,0.003044437781119401,0.012677913469105918
3.0,3.0,6.0,0.6,0.1,0.5,0.1,0.8581702802749867,0.727237474537816,0.002048034168064445,0.008625896321437704
3.0,3.0,7.0,0.6,0.1,0.5,0.1,0.88725542041248,0.7665408802806575,0.0020154132455439803,0.007262714127173809
3.0,3.0,8.0,0.6,0.1,0.5,0.1,0.9098889476467478,0.7980057365187644,0.0018890934938385314,0.0074240466998760765
3.0,3.0,9.0,0.6,0.3,0.5,0.3,0.895293495505024,0.7130812444845563,0.0018205075690601047,0.00782266029328715
3.0,4.0,5.0,0.6,0.4,0.6,0.4,0.8984664198836595,0.8258222361420381,0.002546254078416601,0.01147170290846373
3.0,4.0,6.0,0.5,0.2,0.5,0.2,0.8357482813326282,0.79271046272047,0.0018174460517354394,0.008244611841863233
3.0,4.0,7.0,0.6,0.2,0.6,0.2,0.8683236382866207,0.8709586275965615,0.001594955075026017,0.006915823050868074
3.0,4.0,8.0,0.5,0.2,0.5,0.2,0.8170280274986781,0.7697741361611325,0.0019898466149479554,0.008897414181134494
3.0,4.0,9.0,0.8,0.3,0.7,0.3,0.917609730301428,0.8860534793048317,0.001163798873158479,0.004433486976355044
3.0,5.0,6.0,0.6,0.2,0.6,0.2,0.8850343733474353,0.8326209180610047,0.0023079311146160125,0.009448781845290686
3.0,5.0,7.0,0.6,0.2,0.4,0.2,0.8451612903225806,0.7281611622689935,0.0028103917573185358,0.010922769447927328
3.0,5.0,8.0,0.5,0.2,0.5,0.2,0.8424114225277632,0.7314481583413592,0.0027945526550854434,0.012011811654251931
3.0,5.0,9.0,0.5,0.3,0.5,0.3,0.8929666842940243,0.8362776223915798,0.0024266864661330683,0.0099789437801155
3.0,6.0,7.0,0.4,0.3,0.3,0.3,0.8302485457429931,0.7941661043342412,0.001965944203020108,0.008225532469912013
3.0,6.0,8.0,0.5,0.3,0.4,0.3,0.8433632998413537,0.7237565095699491,0.002268334178654541,0.009454080424948282
3.0,6.0,9.0,0.5,0.2,0.5,0.2,0.8334214701216288,0.7969145550345664,0.001804771859808859,0.008176032116872215
3.0,7.0,8.0,0.5,0.3,0.5,0.3,0.9086197778952935,0.8414401091285116,0.001758718851900682,0.007707036791652707
3.0,7.0,9.0,0.6,0.2,0.5,0.2,0.8705446853516658,0.8184217187840257,0.001800536265447719,0.007327700462672903
3.0,8.0,9.0,0.4,0.2,0.4,0.2,0.8423056583818087,0.741659194980803,0.002097848616502023,0.009473341118181584
4.0,0.0,1.0,0.7,0.2,0.7,0.2,0.9401374933897407,0.9284105658792214,0.10186890398148235,0.4452210252742982
4.0,0.0,2.0,0.8,0.1,0.8,0.1,0.9419354838709675,0.9289811112980586,0.1046894138213411,0.44335881185559145
