,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,-0.00639121875209644,0.238498312903463,0.0011156211262238099,-0.05216506954414885,-0.011846080778061976,-0.028346512909517597,0.05416415957755347,0.029609696996907322,0.03171368701177523,-0.00010297711317327155,-0.017708577222799775,0.01029837648505641,0.004138015576181668,-0.003564381285421353,0.0
2,0.0024927628901404296,0.23554478999864917,0.014788289487610915,-0.04991063755585965,-0.013232077312045542,-0.04399518944176997,0.03900465315285369,0.03117071635698839,0.03959604001010732,0.0072863293005207075,-0.011849952161719555,-0.0004584153840892771,0.005244383188409436,0.0030577208388071022,0.0
3,-0.006957611649264293,0.23093505729541067,-0.00736630742388966,-0.0518510745847248,0.0051568767341907025,-0.020646758330523974,0.05426976029515916,0.04544771352903134,0.018646858349436617,-0.01668173984846934,-0.009353712980967484,0.016575772726899706,-0.0002773935365331902,0.007452170360451633,0.0
4,-0.0027557286191752612,0.23653205712616057,-0.0038239542677130215,-0.04933082386896464,-0.0061224795672285715,-0.045423690269729006,0.04574190350787709,0.016582357832335026,0.01889628402735048,-0.004242578879960114,-0.0016902766944180225,-0.00720410879387124,-0.00872657739315963,-0.016809597722668296,0.0
5,0.0010954551697879573,0.2316136128158312,0.010645700182398436,-0.05670124155487014,-0.013573169854689838,-0.02793230412604167,0.04502546576807738,0.02453327721110278,0.03422981342232124,-0.004264373814824872,-0.008571446762436943,-0.02224638855493909,0.0010831050100749574,0.00886941549500321,0.0
6,-0.005607086535918116,0.23215939954538206,-0.00013437864448130732,-0.06630988173681476,-0.013819102440737545,-0.018037082167296895,0.037876377555157464,0.028985167541352223,0.014684050042823289,-0.007098909493219445,-0.0026328946108373796,0.00784609177631155,0.014051334087913418,0.0027692110157186843,0.0
7,-0.010908926698561113,0.24491872486460126,-0.0050128172232029155,-0.03615803127049224,0.020711784743297323,-0.03318289846639762,0.04548740831069811,0.03852831090314893,0.027429548380171198,0.00834072946550983,-0.011537551306164809,-0.007072972402084342,-0.014774115232668205,-0.008269665445672229,0.0
8,-0.006607242683128408,0.23393005778316361,-0.000624547741492196,-0.05056616169573758,-0.00290729112997869,-0.016141259813812193,0.04230948569056133,0.021776938478217035,0.003953156626746263,0.0018078331338999302,-0.0015529915305831827,0.0017827836200710323,0.002483222883860261,0.0017961960078182219,0.0
9,0.0005914679151488919,0.23093400925558888,0.018383390802065025,-0.05029742816077075,0.006037263873868643,-0.020940916888174056,0.0417536051520525,0.04354550632399333,0.03602927128640525,0.007845966075684557,-0.016166315313618774,0.006122513834707636,-0.0018340456629181924,-0.00021448454135408122,0.0
10,-0.004995024222928958,0.22930305249862826,-0.0017218456740387999,-0.04989265779143754,-0.021875894206827683,-0.017660215613716196,0.0474751347263525,0.021548233896512583,0.012525093270228728,-0.008114653922567034,0.005375377496878171,-0.00932316199035151,0.006473336544408719,0.0053410577852827075,0.0
11,0.00309820285968376,-0.1281887861621222,0.09013335593402794,-0.03017702187688113,-0.012652837338783626,0.03621347909483621,0.08157160616935255,0.026648218497818985,0.02852549883108989,-0.004020338795268288,-0.023942289168250412,0.010740629259957012,0.0038205969075485405,-0.003201971761754044,1.0
12,0.004839853323436018,-0.13270832466423962,0.08975388717975702,-0.023961792724292764,-0.009245915094342399,0.042420286723894904,0.08833678758419074,0.028114238597875908,0.03141440991157668,-0.0019305271397025427,-0.008252977005588405,-0.0037846143097106837,-0.015837018983204245,0.0017554273196558068,1.0
13,0.013535768396320121,-0.1394700612404845,0.08673797146748813,-0.015625444042417207,-0.007828385457336093,0.04401309667422566,0.08831154824142028,0.02781749360527516,0.01344610329971492,-0.0050436707308851485,-0.019664852472990914,0.007931134977083818,0.0076501619757661935,0.0031947392005507586,1.0
14,0.0010071275814718136,-0.14461064806660623,0.09075883219209474,-0.021901008707502573,-0.02154798861911865,0.031815254674798156,0.09537909928368168,0.025047472067260268,0.03150940915290765,-0.004229064447362612,-0.024967543297112992,2.7879884164182548e-05,0.0030050647162663305,-0.0016553025766519126,1.0
15,0.0015591056635490723,-0.13540549727046497,0.0786910575457052,-0.021178967745044595,-0.005773072939153587,0.017920160419163226,0.07769493145057457,0.032141202824600444,0.022613534244803883,-0.0060092643380950704,-0.009766458096472926,-0.004819199756762712,0.013720343966317636,-0.00997544483528481,1.0
16,0.007811177389349808,-0.13564539600708467,0.09011297343035755,-0.022899135658233857,-0.018490879984974364,0.041007746103321585,0.10611482122664148,0.020889920891441073,0.029065380802363625,0.0029583614129124673,-0.0030612152709523707,-0.005087223819230852,-0.004224193119068486,0.00666614043184701,1.0
17,-0.003432608078385994,-0.14336077725074078,0.08725853754187711,-0.015301060426775934,-0.019568228801546947,0.04166905521169931,0.08685665532007115,0.05049657771942987,0.019100190375207382,-0.0019793316825561236,-0.006192177679460258,0.006026254275605098,0.003999208099180266,0.012954689844492277,1.0
18,-0.0002852898310552174,-0.13158315512965205,0.08470849066032574,-0.012945669695776625,-0.013489419254034449,0.038833895688718416,0.09804651533520616,0.030023262977511758,0.026530273188441204,0.0032211598466145457,-0.002775235402545559,-0.012671199088010413,0.0032296318227046246,-0.014521011449239696,1.0
19,0.00916214431070573,-0.1328286958527347,0.08788814225387784,-0.02608480044401476,-0.0034074123080635997,0.03250377656095498,0.09185889513335516,0.026715460491399723,0.022409403574179927,0.0006123780868603723,-0.023984829557111655,-0.007929142414276356,0.011026964010822173,-0.0005574193458363503,1.0
20,-0.004044326562499753,-0.14113313070502223,0.07853636971222307,-0.020239130331647176,-0.01022216094331292,0.031077213913872304,0.1052430469562312,0.0050244751884738,0.028912867185009728,0.004685396348454622,-0.004158469783470482,0.0034975361347854474,0.004491420457975425,-0.002152994216549678,1.0
21,0.006961396834344512,0.23187286545217495,0.07648827632809002,0.10110318253885425,0.038759071900038265,0.015575019813474764,-0.029009023560674797,0.1991671623346478,0.020390712240633824,-0.003590232958634321,-0.016366525673066543,-0.004098261128583473,-0.0009057586260402496,-0.001189775989822537,2.0
22,0.0031328813076814386,0.23755543775229798,0.08725821110604663,0.09591577895338872,0.04693797926934697,0.013625922583760245,-0.01997337700409164,0.1808750123048685,0.02627856137851974,-0.015933001105380973,-0.010779005908600174,-0.007893005468724167,-0.01554005776554474,-0.0008770705423695584,2.0
23,-0.004423247296473784,0.23241534402976394,0.07280557140263054,0.07870839627379343,0.03494738628893883,0.00874759257827958,-0.009075883805061297,0.17097779665549787,0.025377633059179727,-0.00545180407221459,-0.021099459388228346,-0.0007544125604065962,0.0059394682897534285,-0.00569964133005241,2.0
24,0.0033856027318532075,0.23656830396858441,0.07404101478231657,0.10496621557112078,0.050974242662835206,0.01618797279805095,-0.025885765382353505,0.1772841381213684,0.020041232734984482,-0.0018361934348919988,-0.012601753765871708,-0.0008955126871414071,0.010660764863021619,-0.0064384850589073225,2.0
25,-0.0038519142078271267,0.2259510750563697,0.08183983823105778,0.10325881673989176,0.03148550546700005,0.016097764512617133,-0.00485761990446492,0.17528318625446312,0.021014527899282227,-0.013198914923746414,-0.020763561116703914,-0.0035273057356835463,-0.013982368085735932,-0.007357404803261271,2.0
26,-0.00631349387939391,0.2309459506045733,0.07125895611764241,0.09653345687946287,0.028570141366836485,0.014298199164934706,-0.01887423565737604,0.176778913968757,0.025342604021958436,-0.01928155740092957,0.0045444946490040125,-0.0016759127924372056,0.002376088596934373,-0.0010160600166134411,2.0
27,0.0019425876093863343,0.23488797745726162,0.07963217945471941,0.11151588661968524,0.03273147496688488,0.0017736904695898315,-0.013512695602515022,0.17877930057923896,0.0072716486975329475,-0.018700950462092407,-0.011706251554365527,-0.009083188787548284,-0.002917448564470491,-0.005478833244455695,2.0
28,0.001841540447937489,0.23051768405078432,0.09284199658145005,0.0944875124006783,0.023266837435240193,-0.0036133046387001712,-0.014079310809496886,0.1738709546698709,0.031901736975214874,-0.0019739826786583227,-0.021847067554633372,-0.00044285442654057257,-0.0031252262800730225,0.007468338034422528,2.0
29,0.0019265507481915408,0.23071525666543705,0.07242679226748484,0.09752964922857434,0.01695745493754642,0.006084786431457641,-0.01686669868332215,0.17096895500947973,0.01848861828813308,-0.018791738526302143,-0.004747029573391117,-0.0017843891253360663,0.013864357249952742,-0.0010102364300382243,2.0
30,-0.0004609091228853641,0.2410681501302392,0.08021767185040497,0.09772312320099565,0.047608731559202026,0.014213171803820255,-0.003866491071650841,0.1811230364964297,0.027272658750855033,-0.022268359431277564,-0.016353039953652605,-0.0028697076349311124,0.010159279690548119,0.0011500166883300028,2.0
31,-0.00664036026312843,0.43460285782495733,0.031028445952496906,0.012610996012793923,0.009961949000311441,0.013523876788936212,0.07517505265896278,-0.18714716884590163,-0.028499554468198733,0.003467318245210897,-0.016055180943487693,-0.004345546931741709,3.979327591924403e-05,0.001247542107631039,3.0
32,0.005771927823877509,0.43150808407117375,0.04436978598286897,0.03010791974159835,0.011719740408221721,0.012345790857685713,0.06531790645503348,-0.1819804417175084,-0.02765852738220079,-0.006748637447925121,-0.026147732233520658,-0.0013899512224799504,0.0067972754786246705,0.0034588778704847598,3.0
33,0.010259810760392264,0.43934903547773796,0.03251232329217338,0.015745501951107424,0.02764508389906361,0.021279874252471475,0.06833135225280319,-0.17639956298778514,-0.028612914075151884,0.005857556996428443,-0.007548148334506452,-0.0018153496922675271,0.009074490884534995,-0.003705445546928772,3.0
34,-0.010293593897285536,0.42969467825597973,0.03486012575877948,0.02026753679001535,0.008388355807108306,0.022507048526069863,0.08152383565765269,-0.17950436301072278,-0.026094234697171936,0.006427867209254619,-0.006830751972717017,-0.0043766038336632285,0.005167841307215193,0.0016354110083987208,3.0
35,0.004140473712884088,0.43862531059970605,0.03639241153492321,0.027098897530292248,0.009242548245095466,0.013444675421538297,0.07929703545236928,-0.17730022779236013,-0.016965159474317856,0.014645111678964222,-0.020740961236327588,0.006366233680609122,0.011767992891382688,-0.0012525844469202122,3.0
36,-0.006295178551962176,0.42244160231981237,0.04119615902476482,0.013271160436977751,0.0017796205475187705,0.012790664355742958,0.07087127228858471,-0.18100088268766515,-0.024565057581644536,0.00876501306931753,-0.0020460217585973124,0.006599910846181481,0.0001127274605668341,-0.00305259572433039,3.0
37,0.009738627141947637,0.4342412397457133,0.03650615495126318,0.021537606225481506,0.01778195003127187,0.02542126843082635,0.06521414165988487,-0.1838599850551916,-0.027538679139477305,4.1612723884052826e-05,-0.011216393589517535,0.0066479459417591045,0.010381275133145537,-0.008394450968114062,3.0
38,0.00019581304557061556,0.4316870392085361,0.03133443255485082,0.02110937201791703,0.009457533537477796,0.021636494718145556,0.0751244378264307,-0.17466906857690534,-0.015575278070421346,0.01187086251407546,-0.00628383975071906,0.006475524972470287,-0.01022239516216846,-0.004148636623510218,3.0
39,0.0032017691043901876,0.4362460973486301,0.03972389344919841,0.02466552348480462,0.00924469491410839,0.020604534178194096,0.06765749126272466,-0.18072625932015413,-0.031822665727112946,0.0044869955981661725,-0.020955756539962598,-0.002717296295657667,0.0043926709253561255,0.004799450910386147,3.0
40,-0.002067907684919879,0.43908091270462585,0.024707357803574494,0.02055296249624195,0.013662245060957952,0.011684928291289134,0.06447850599802567,-0.17592509955068836,-0.029178729616964032,0.0012222069147372024,-0.004732550380065737,0.013595764275098107,-0.003937757992851329,-0.003606203001646219,3.0
41,0.0113672421128945,0.12296125494155767,0.03852526993603439,0.006887051871565763,0.028270548674905176,0.013188479400143845,0.06841449256471548,-0.023017034035250003,-0.03126408599556191,0.013641682778354333,0.0066688155754347864,-0.011962485893127196,0.0022867331419463574,0.003293046832209522,4.0
42,0.023061583740013165,0.1534747243296143,0.04196106836210553,0.012478856457945608,0.010411719968070535,0.027766523367782153,0.060429782537775596,-0.027908446228957138,-0.021311039327227378,0.007863024697347175,0.019983875742684218,0.00876435851408771,-0.003309775035363355,0.0032247939738948785,4.0
43,0.0028892065895659695,0.14023263974275987,0.03544154852911992,0.03448386244745629,0.026753691123229395,0.019251469075056055,0.08269695686663517,-0.02776440346788192,-0.020002651474671125,0.0019856048041123763,0.00633685945337646,-0.0008391355123083589,-0.022829478919751494,-0.006116720691445856,4.0
44,-0.0006092247877741052,0.14002400789525646,0.04437009469803284,0.028929812431038985,0.02764697698404473,0.030008390697836066,0.06312733457356544,-0.028565442996302037,-0.04558377240151259,0.005058424623170983,0.010439281204249367,-0.004486146902237944,0.016169684714195293,0.014117138411997802,4.0
45,0.001067159830969076,0.13969521885710298,0.04922524273402891,0.023264086177519065,0.01837747918002312,0.03464739564677506,0.05461088565401256,-0.029772608443732477,-0.028863325748846414,0.021998091426485476,0.02058398384775758,-0.0022528860902288083,0.009547639659773817,0.002098062283380763,4.0
46,0.012858120945001723,0.16515423533316523,0.04176302740287851,0.010821347081950584,0.018781055783710615,0.015290484048586132,0.06770418203200715,-0.03443165670236868,-0.010178458730017426,-0.006760050924430388,0.012026111966822807,-0.006488109846078371,0.005029426856966164,0.0023631041695375086,4.0
47,0.010112107843151159,0.12069072714679374,0.037885483831437396,0.023991058195215995,0.007561510289230143,0.027846491261475665,0.07203914992267196,-0.025990599709474076,-0.015862290153050917,-0.00014044909401195342,0.009888972789843211,-0.001603974353687786,0.01018409024239202,0.01955580734431571,4.0
48,0.004860009370596482,0.13426325806253642,0.03613888603145225,0.0257258509156577,0.027273273588653623,0.02192187924436412,0.07384441027514804,-0.03703947817416383,-0.014557336144077117,0.007077445105596742,0.03151654596293462,0.005157439499114337,-0.00920629387383134,0.009440435880772981,4.0
49,0.01792157091794716,0.147689624493358,0.05572476012902747,-0.0061553203129767675,0.00866088948008083,0.012517884883783264,0.06907344944378124,-0.02741238795343177,-0.02609929089256813,-0.0020811292764500735,0.013306547626058427,0.0034331115258428575,0.0025044970826964244,0.014553393392563539,4.0
50,0.02608214371257444,0.13420859611829505,0.04020973923692169,0.02201304111862474,0.01508873088607441,0.031545412231938165,0.07624392716973225,-0.027664604538555838,-0.020885431639101306,0.0091783752756319,0.03198702936387468,0.004737878177480758,-0.00186031358603666,-0.0032209325293116125,4.0
51,0.0024077296350256978,0.24051582033659774,0.08094162253600805,0.0921738426860937,-0.011488557097979739,0.02241848072644228,-0.015141450735217256,0.1670280878932395,-0.023792966952883153,0.007692233672910788,-0.0262744259953909,0.0028794856460462293,-0.015315658061031181,-0.006379572036348485,5.0
52,0.009170459083312201,0.23627563939783341,0.0798234618622414,0.09488605074401303,-0.016379874048272534,0.01138802928280948,-0.014669804913674462,0.185085018438224,-0.02144538804318846,0.007756258533366156,-0.009538900291219513,-0.0015216072430999986,-0.0006799277572575038,-0.008877093700054921,5.0
53,0.008158728122402028,0.23088040007186117,0.0742545284434164,0.09472744422892052,-0.014056006288118384,0.00707414906726456,-0.02491200366640059,0.1697296016764556,-0.03780915659970071,-0.002790445441771764,-0.01047071723730961,-0.00331130856052779,-0.0026434008030175276,0.008716978111805765,5.0
54,-0.004205913573892746,0.2364156167028834,0.08398640376309442,0.0928617550542103,-0.005843186409272905,0.005269195718468546,-0.021510083786802858,0.1803548974350197,-0.0029309482160158272,-0.002622750414819494,-0.014186365703037987,-0.006891754699601542,-0.011245778337265061,0.004065046637769985,5.0
55,0.0003289746212655344,0.2342777592637567,0.07354610614199517,0.1066366385173812,-0.009581102908091596,0.007454872618056865,-0.01003731173854315,0.18155165140127263,-0.03314343411423347,0.0015674760919607178,0.0002591883755026594,0.003150327612488385,0.0001189304123569118,-0.009734285888499866,5.0
56,-0.005127114167888976,0.24462047766572323,0.08530097922295214,0.0945384272272226,-0.01380388491613218,0.008290864043216186,-0.016218472601589966,0.17395646534831286,-0.018825618118304344,0.0007260090999234162,-0.012957733184738019,0.0012928098068379907,0.0027908856926861314,-0.0046026648141642154,5.0
